KLYB, 1.945910
MCGO, 0.000000
UIHE, 0.000000
BYOT, 2.708050
LUBV, 0.000000
MTRA, 2.833213
KIRE, 1.098612
MTAN, 1.098612
HOAT, 2.890372
EEDD, 3.044522
HOFW, 3.295837
KCRA, 1.386294
MICN, 1.609438
SKDJ, 0.000000
IKBO, 0.000000
AZYB, 0.693147
ILJU, 1.791759
OHAR, 3.871201
ODEE, 2.944439
EUMU, 0.000000
EDLM, 0.000000
NOWQ, 0.000000
SHTO, 4.406719
EORL, 3.931826
LBEO, 3.526361
RBAR, 3.806662
MMRM, 0.000000
BREY, 0.000000
HOFE, 3.526361
ANKN, 3.044522
IANG, 3.713572
DOTR, 1.098612
ANPI, 2.639057
BLUB, 0.000000
NIFI, 5.743003
REHE, 6.257668
AMOS, 3.637586
GAYC, 1.098612
RSTV, 2.564949
KCEN, 2.708050
UTAM, 3.610918
SNOG, 2.772589
XBYA, 0.000000
VEME, 6.169611
EMIP, 1.791759
PIOS, 0.000000
FGDA, 0.000000
GJIL, 0.000000
EHUB, 0.693147
SMBU, 3.091042
STWI, 4.955827
GLEO, 3.367296
LGIA, 3.828641
YCED, 0.000000
TMIS, 4.077537
MUSB, 0.693147
COMB, 5.407172
COSI, 2.890372
EABE, 3.850148
TPAI, 3.871201
DDAL, 2.079442
LMUR, 1.791759
OBAW, 0.000000
TSNI, 1.609438
ODOI, 4.077537
ELYH, 4.219508
ODPA, 2.484907
LLEV, 4.634729
KIMR, 0.000000
VORM, 0.693147
RBIM, 0.000000
TJUD, 3.178054
HEMP, 4.158883
ECEB, 1.945910
OJUL, 1.098612
VYIS, 0.000000
EUDC, 0.693147
UGIE, 0.000000
KWAG, 0.693147
USYL, 1.386294
ICKD, 1.791759
ETAO, 1.791759
OGHL, 0.000000
ATMM, 1.791759
ETAR, 5.918894
MALS, 4.653960
KONN, 0.000000
NSSB, 0.693147
DEVE, 7.088409
STNO, 4.852030
YGUI, 2.302585
EXOB, 0.000000
DWRA, 2.302585
LYAV, 3.610918
BILA, 2.197225
LGAD, 1.609438
OLPR, 2.772589
SLPO, 0.000000
TPAP, 2.995732
MEYE, 3.610918
INYK, 0.000000
YWEN, 3.912023
HNWB, 0.000000
FUCK, 2.397895
ABVS, 0.000000
USHY, 1.945910
CIOL, 3.433987
PTPU, 0.000000
BBWH, 0.000000
USYV, 0.000000
CTBE, 3.401197
EURT, 1.609438
KCAR, 2.079442
HROT, 2.639057
WMEC, 0.693147
TWOT, 4.682131
EARQ, 2.079442
ENKN, 3.401197
ECUN, 2.197225
RYCA, 4.248495
OKOF, 4.564348
YIBE, 2.079442
KALU, 0.000000
ALUC, 1.609438
LKON, 1.386294
YMWO, 0.000000
TFUD, 0.693147
EYES, 6.126869
MESY, 2.944439
IFYF, 1.791759
HOJU, 0.693147
REXC, 3.850148
TSAL, 5.225747
WIDS, 0.000000
TOYS, 2.772589
DMUD, 2.302585
EXXX, 0.000000
MSEL, 6.784457
DADI, 3.433987
BURS, 4.304065
NYPL, 2.995732
CHOU, 3.761200
CHII, 1.609438
SLCA, 0.000000
BINU, 0.000000
HAIJ, 0.693147
IRRU, 2.484907
BREP, 1.098612
OLNE, 2.639057
WSUG, 0.693147
RCWA, 0.000000
WAXS, 0.693147
SAPA, 4.488636
NTYO, 5.402677
OPFO, 2.995732
DAPI, 3.091042
OERA, 1.386294
OFCH, 5.700444
GEPO, 3.583519
TOFJ, 3.583519
KBED, 1.386294
BROY, 2.079442
YLLP, 0.000000
DUBO, 2.079442
TGOG, 1.098612
EAHR, 0.000000
XLEY, 2.079442
OFMA, 6.218600
PALT, 2.397895
KNER, 3.663562
MMCL, 0.000000
GGOI, 1.098612
HGLI, 0.000000
RRON, 2.197225
WANS, 1.945910
HIHA, 3.367296
WCOR, 1.609438
AFEH, 1.098612
AMGL, 0.000000
ONBR, 3.828641
LUSS, 2.833213
LSIV, 3.737670
FMRE, 0.000000
VMOV, 0.000000
DCRG, 0.000000
GTEM, 2.397895
TUMO, 3.663562
ZYMI, 0.000000
YPUB, 2.995732
AHNT, 0.000000
MEYT, 1.098612
DASW, 3.931826
ATFD, 0.000000
OFQC, 0.000000
MIDM, 0.693147
INLA, 5.147494
EPLY, 4.521789
CSUC, 1.791759
WSOI, 0.693147
AATM, 0.000000
YCRY, 2.302585
AANU, 0.693147
NZIL, 0.000000
URGL, 2.397895
SEYO, 4.499810
MFAN, 0.693147
AWOO, 2.995732
ATOY, 1.609438
HEXH, 1.098612
GTAU, 1.098612
XPAN, 4.905275
TILT, 5.247024
USHT, 3.465736
NDFF, 1.098612
AFTO, 3.295837
SHKN, 0.693147
ONNY, 1.945910
PIEN, 2.944439
NPOP, 3.258097
DAKA, 2.944439
AORC, 1.791759
UVIA, 0.693147
YANF, 0.000000
PALS, 3.401197
BOLT, 3.401197
RDON, 4.941642
ULPA, 2.772589
OIRI, 0.693147
EWEF, 2.397895
WLOV, 0.693147
ZERH, 0.693147
LPHG, 0.000000
TMYA, 2.079442
MPIA, 0.000000
NYOB, 2.197225
ODSP, 3.044522
CEPI, 2.772589
LMID, 1.791759
TRAT, 6.857514
NDDT, 0.000000
CSSE, 0.693147
IPDT, 0.000000
ESNO, 6.200509
ENRA, 3.784190
RFIA, 1.098612
LTIS, 3.713572
TATN, 1.609438
RCLO, 4.158883
HMEF, 0.693147
SBUO, 0.000000
MFRE, 2.890372
IRAY, 0.000000
NERM, 3.367296
RIYE, 0.693147
SHAS, 5.659482
RAFI, 3.433987
UCTT, 3.526361
MMAG, 2.197225
RDKA, 0.000000
NHON, 3.891820
NORC, 3.891820
